user_id,problem
30000,0.9561207511651872
30001,0.3089897626564391
30002,0.46865455698022174
30003,0.8665461314430425
30004,0.9359659297609801
30005,0.8769974987435474
30006,0.04933042428129876
30007,0.04989219963655459
30008,0.8048438062320926
30009,0.2428955189949962
30010,0.06962446525555488
30011,0.1598470158447618
30012,0.951175658447366
30013,0.09760276063680479
30014,0.07422924247462356
30015,0.30823903641684386
30016,0.3777600682111627
30017,0.3868022931812576
30018,0.2700354363235246
30019,0.3066218101207699
30020,0.9878166445516868
30021,0.33426853279450297
30022,0.14685739696458894
30023,0.08201603467709431
30024,0.4885039886699124
30025,0.3764191601443282
30026,0.355604837607919
30027,0.13451794462572794
30028,0.1849574666331763
30029,0.09485940703918577
30030,0.15807666154099284
30031,0.9129828606979399
30032,0.15266442603388933
30033,0.29373538853978365
30034,0.27553737742723217
30035,0.17072445849908313
30036,0.1051505103173507
30037,0.4131313690831928
30038,0.25639674565629794
30039,0.08274268698697937
30040,0.41401140090199573
30041,0.055321533896004194
30042,0.057304054045874075
30043,0.07193949275796327
30044,0.23013258544588516
30045,0.25931691032609283
30046,0.23317716821913556
30047,0.0555780495318454
30048,0.5243292615459075
30049,0.1697824224733349
30050,0.15954394039238914
30051,0.22294939808841835
30052,0.5376499113171009
30053,0.07384475142917604
30054,0.05300828084060476
30055,0.28650725749916156
30056,0.262097886369643
30057,0.3778339511339787
30058,0.44500716241752014
30059,0.1424632778036785
30060,0.48527361948688963
30061,0.9719961688265308
30062,0.724395798045431
30063,0.04371806166561196
30064,0.3389801521556584
30065,0.04253423622552567
30066,0.2560313257009509
30067,0.17249805560881332
30068,0.9380855058182529
30069,0.3279442352967295
30070,0.18223238450265636
30071,0.7644762850093718
30072,0.2959283843320388
30073,0.6278965161329431
30074,0.04973663422425424
30075,0.13325679129443746
30076,0.28519121153559507
30077,0.16476872000185722
30078,0.8488067095900733
30079,0.05647817053525895
30080,0.5289480622598621
30081,0.02065612902722263
30082,0.2497666499917952
30083,0.29373334277738045
30084,0.48500644672149074
30085,0.1055180617620746
30086,0.17862784264985976
30087,0.07429218666198614
30088,0.09990492123063326
30089,0.13428513887263563
30090,0.5303720799972593
30091,0.07712766081978858
30092,0.017825451837039034
30093,0.09344024339814581
30094,0.35494577008451567
30095,0.08605487874475438
30096,0.07275208463368728
30097,0.13542281849937576
30098,0.983065050515088
30099,0.14947904327035985
30100,0.7870463332446238
30101,0.24760960764901097
30102,0.15635524405835652
30103,0.10946237327114441
30104,0.18499900785036652
30105,0.8345993562029705
30106,0.29666753488655945
30107,0.06122587319235369
30108,0.12989417249411253
30109,0.08932339359658827
30110,0.24234025481017787
30111,0.23642655881245483
30112,0.0728886603387118
30113,0.9783829024005407
30114,0.16928393493089405
30115,0.07154626711619283
30116,0.18108157945185133
30117,0.13175439244431306
30118,0.15150078529892536
30119,0.12623824584133828
30120,0.05874673467722098
30121,0.1741971253962335
30122,0.7012713662583475
30123,0.15782214157367014
30124,0.1976895566753687
30125,0.5313710229409951
30126,0.3098263029328208
30127,0.10096475078352697
30128,0.5503738501670328
30129,0.20172059005642726
30130,0.8527961627799783
30131,0.05669303735735869
30132,0.3697111017732245
30133,0.9124052497099713
30134,0.17222824642398935
30135,0.9473417535655185
30136,0.155067915902492
30137,0.16685284551478125
30138,0.9857770507735892
30139,0.10345009137078681
30140,0.4727804569747025
30141,0.38427914719096434
30142,0.8220780513842301
30143,0.4538449641025729
30144,0.09398185552922282
30145,0.034669309919208136
30146,0.501178921158875
30147,0.24615221022768866
30148,0.6791874547328358
30149,0.8488869695982442
30150,0.08028049002318194
30151,0.27282548143316837
30152,0.037190153562212155
30153,0.2208956540481849
30154,0.08856995605884704
30155,0.24709737624263806
30156,0.06439788105909576
30157,0.07407937282684682
30158,0.5301582212011962
30159,0.07933670846554391
30160,0.07274857409103677
30161,0.10712721010125556
30162,0.12336796239369147
30163,0.3842763652714569
30164,0.7686859115547942
30165,0.38702381150848136
30166,0.2063394266211858
30167,0.6482393216712189
30168,0.6382410959290231
30169,0.1999170053719304
30170,0.22530879928146796
30171,0.3387948128061086
30172,0.03649243852867513
30173,0.45255172985183284
30174,0.3017937662503516
30175,0.9364211442116145
30176,0.0829024150383455
30177,0.15535287818217777
30178,0.3342553478946231
30179,0.14420712708233546
30180,0.20509720268239956
30181,0.6481711632117837
30182,0.8652985891796323
30183,0.46731350020487333
30184,0.30957633697067366
30185,0.13718560168461558
30186,0.21510874570410538
30187,0.1155092017902622
30188,0.07204156484663674
30189,0.16061598169187494
30190,0.9134681760053172
30191,0.21408606803091323
30192,0.9264814017413202
30193,0.11357040162432974
30194,0.9060523683060531
30195,0.05474407233669804
30196,0.12141776993736476
30197,0.814124090333356
30198,0.23423172427512054
30199,0.3361220794127987
30200,0.10282028445745614
30201,0.027125374689631217
30202,0.06844067332226002
30203,0.0863475013739447
30204,0.1803302734854101
30205,0.9502780634589321
30206,0.08688047776236422
30207,0.12740204453750123
30208,0.10115508852314664
30209,0.48602437020896966
30210,0.3572779411498888
30211,0.9266498631054798
30212,0.5732993928089954
30213,0.06514334754665517
30214,0.18472552457186192
30215,0.13657999673356414
30216,0.9219293350552404
30217,0.24036099532887029
30218,0.9615931081847303
30219,0.07102995761542269
30220,0.3129164256377729
30221,0.3357126827297796
30222,0.18156303843603153
30223,0.08442999767209258
30224,0.21222776639449822
30225,0.31921805830118155
30226,0.06585577106184752
30227,0.3908521322552233
30228,0.10345638440020563
30229,0.08437276668477195
30230,0.2711868339267908
30231,0.10137898137614804
30232,0.33614930308843416
30233,0.5865848195561496
30234,0.11990298031389424
30235,0.08194075892791156
30236,0.47825121309145957
30237,0.15619576234375954
30238,0.2595433552030204
30239,0.0489737096415329
30240,0.40466450576071644
30241,0.21352191318721425
30242,0.1773285709050121
30243,0.40043657284255385
30244,0.9610002410413722
30245,0.09272947366801498
30246,0.1253135898458278
30247,0.1167887971487569
30248,0.68099728760041
30249,0.2310737464092995
30250,0.15592480114312948
30251,0.12967595782593655
30252,0.5041485623254562
30253,0.9731076107461734
30254,0.8961411695450215
30255,0.09800119026636919
30256,0.8965131570009068
30257,0.20126544107279346
30258,0.15014108478406454
30259,0.19576001481489402
30260,0.033090353123416336
30261,0.3116078985934484
30262,0.2529076528416347
30263,0.06157661542190025
30264,0.42913403345181167
30265,0.01861918385768527
30266,0.0722689918955469
30267,0.12146514209538765
30268,0.5973578358240637
30269,0.4305645869828135
30270,0.08187519703108234
30271,0.04951835718975582
30272,0.2385408477509426
30273,0.04603870009462138
30274,0.297948342397437
30275,0.029120395269082923
30276,0.06745882266166804
30277,0.5599656845885694
30278,0.0740470863650342
30279,0.3276289259537875
30280,0.1456349192354506
30281,0.09535862220789265
30282,0.3229415345020574
30283,0.06675535022905082
30284,0.9282973935735361
30285,0.014905393786749904
30286,0.2606439268606684
30287,0.44375894409487737
30288,0.5390058228416229
30289,0.1345457180517248
30290,0.05642893034654134
30291,0.02559783164372882
30292,0.06631454618209603
30293,0.07320228311485075
30294,0.14631506361674776
30295,0.5361619085548163
30296,0.9503537793792859
30297,0.3167162114514588
30298,0.41303900550925726
30299,0.8332753581147956
30300,0.9465073210102917
30301,0.15533764018885574
30302,0.9060734298417247
