user_id,problem
30000,0.9179198176989908
30001,0.3523195121783856
30002,0.5123007445047832
30003,0.8422768048440623
30004,0.9280332113742058
30005,0.8518407123710142
30006,0.059862274777841555
30007,0.04280336079935313
30008,0.7776342840988328
30009,0.2440775786028385
30010,0.054422166706012076
30011,0.16677798820872372
30012,0.9250008096997381
30013,0.06116896315855712
30014,0.07881462278375465
30015,0.295081880152494
30016,0.3741675677283889
30017,0.46272426465461336
30018,0.2728166866215665
30019,0.25956864567727206
30020,0.962773078632229
30021,0.27555825264981076
30022,0.16164595360477113
30023,0.07697310387837061
30024,0.5061404837874093
30025,0.4454563581418678
30026,0.41190542360169935
30027,0.1312425878880403
30028,0.1635024221723046
30029,0.0871954984769678
30030,0.14851355860872684
30031,0.9296373378922087
30032,0.20880216566052162
30033,0.25991008768012086
30034,0.27525564799892505
30035,0.16729565231038918
30036,0.10105565835363978
30037,0.42308808369253226
30038,0.30120377586542524
30039,0.07827466614843044
30040,0.34711598398423327
30041,0.05442947651769315
30042,0.048491614838340594
30043,0.08875279030704822
30044,0.2309594659907204
30045,0.25375334908870867
30046,0.19011964472283902
30047,0.05768976158074143
30048,0.43226079897033043
30049,0.1785441808646796
30050,0.1451906331757141
30051,0.21174305820398456
30052,0.5733734413665347
30053,0.06891515620838837
30054,0.05298945020554915
30055,0.25728330894476026
30056,0.17585710404710458
30057,0.36090957729789974
30058,0.37223629502813405
30059,0.14739792880337538
30060,0.517692428294774
30061,0.9295648952107141
30062,0.7059603099437841
30063,0.03191121029466787
30064,0.33468955079017476
30065,0.031242511450026572
30066,0.2350247127342901
30067,0.17625357009683246
30068,0.9154134776603858
30069,0.3960159043338051
30070,0.21670410675370333
30071,0.8112041476821287
30072,0.29467497309309354
30073,0.5187604463620092
30074,0.05917870790822882
30075,0.11278429025321328
30076,0.26654066866379467
30077,0.10342878106248743
30078,0.8918329522463379
30079,0.049148264699480707
30080,0.4044843813170988
30081,0.015321581237175669
30082,0.31036095602740293
30083,0.2962992237673316
30084,0.5381897348018696
30085,0.1130032291000169
30086,0.2001235420423815
30087,0.09918967081561045
30088,0.1269578737364417
30089,0.11139905205442371
30090,0.6108681001061022
30091,0.08847683809260364
30092,0.03087205887882532
30093,0.10010773096326177
30094,0.3929132171320659
30095,0.08573650805717158
30096,0.06561435055333367
30097,0.10241438700751024
30098,0.9701638825720749
30099,0.1301247117735605
30100,0.8137813240075433
30101,0.19675991663921277
30102,0.15206336584171537
30103,0.11976218688752804
30104,0.1704891651419264
30105,0.8387031041099333
30106,0.3156465769086011
30107,0.04994877492098947
30108,0.15365070736950057
30109,0.0686147470998269
30110,0.24841457667929287
30111,0.26843610107955473
30112,0.0648258573124109
30113,0.9658023580684358
30114,0.16412456401156647
30115,0.11879759009685867
30116,0.1882445130352382
30117,0.1557570571797493
30118,0.16148817624120812
30119,0.11548678108536964
30120,0.04269100648518427
30121,0.18940381319977057
30122,0.7297507121760098
30123,0.1265477116882019
30124,0.25667524156596033
30125,0.6915284086447341
30126,0.2772304477148824
30127,0.07953266736868407
30128,0.47292562521375836
30129,0.2193415525098692
30130,0.8182963284067619
30131,0.0630358265062397
30132,0.3508386822472586
30133,0.8807316701527996
30134,0.17187352413501822
30135,0.9603630703457338
30136,0.14403996297483038
30137,0.14514272773508902
30138,0.9530623024219844
30139,0.14969130701036018
30140,0.45640244255231976
30141,0.44130648150770024
30142,0.8569378570380478
30143,0.5801778279198854
30144,0.11810377278123417
30145,0.031238198124427664
30146,0.435648872799656
30147,0.24662049678223186
30148,0.783078444351168
30149,0.8559997190840116
30150,0.07509545378004893
30151,0.328116598076069
30152,0.033020137479207345
30153,0.1748385694467835
30154,0.07367747411592658
30155,0.2767335195589411
30156,0.04293187907559086
30157,0.08596621790758177
30158,0.5334948275774478
30159,0.08166777128183034
30160,0.06408071613024277
30161,0.07420181421132052
30162,0.1423233589227176
30163,0.4215123136665405
30164,0.7611459373283832
30165,0.35252840038639344
30166,0.2355448817552323
30167,0.6427288864315368
30168,0.5995452138790611
30169,0.24847118667270846
30170,0.203092894139765
30171,0.38573615512825876
30172,0.030339891685013103
30173,0.5197987060407092
30174,0.2572201882485469
30175,0.9126125729529839
30176,0.07566521381294136
30177,0.1471111495605094
30178,0.3717156860157341
30179,0.14688314281119952
30180,0.18504077043358222
30181,0.6953799008787623
30182,0.7882049081935618
30183,0.4723444748190252
30184,0.260902049523406
30185,0.14240194635890552
30186,0.21844944793038734
30187,0.11811260373345384
30188,0.06475002377325995
30189,0.22785576516416606
30190,0.9033933239358853
30191,0.20874667249336576
30192,0.9083197174438316
30193,0.1276759840091238
30194,0.9083535166804583
30195,0.05089610299665234
30196,0.12745545042235665
30197,0.8246350204031128
30198,0.28754282035657763
30199,0.4403298469670796
30200,0.09654304998229186
30201,0.02171015281273293
30202,0.05993005382974946
30203,0.08135756465142505
30204,0.18859853387894693
30205,0.9229781171094344
30206,0.08466822416255743
30207,0.1572963284677124
30208,0.08190891144601002
30209,0.5409766035644518
30210,0.3925484019918992
30211,0.9274314406965611
30212,0.6401110070644715
30213,0.07641384562546949
30214,0.1823890402852233
30215,0.17375527731930868
30216,0.9053864177371449
30217,0.21291629774787993
30218,0.9069192685766556
30219,0.08527309328586691
30220,0.2938182537237092
30221,0.2807651266146499
30222,0.16691374316456617
30223,0.10677925496269636
30224,0.21835824719452726
30225,0.3146476632704789
30226,0.08026680456509826
30227,0.37762441723863227
30228,0.1105213793662101
30229,0.09540350382697997
30230,0.34096879756239534
30231,0.14568377844759836
30232,0.4065899608741739
30233,0.7111383371412763
30234,0.12218180116329136
30235,0.07931323652498684
30236,0.41723501304061816
30237,0.1522749068183221
30238,0.2785162587426993
30239,0.07563204877357431
30240,0.500643924611603
30241,0.19971970845405615
30242,0.16231688508276643
30243,0.42089074824462047
30244,0.9608748161107726
30245,0.09434118445839129
30246,0.12166129580737511
30247,0.14202640818932805
30248,0.5990966062798001
30249,0.23166462861670176
30250,0.11439096257849551
30251,0.1447315779041755
30252,0.48792503639132745
30253,0.9508433246278131
30254,0.7806457772704197
30255,0.09782522789333134
30256,0.8426610759690745
30257,0.153776189593934
30258,0.15102631413389378
30259,0.12443781330773787
30260,0.040777729062492996
30261,0.2578023522773927
30262,0.288657367681449
30263,0.05785879413936463
30264,0.44853797707086085
30265,0.017415199601883376
30266,0.09490782818955153
30267,0.11941435245358012
30268,0.6418490405183944
30269,0.44322301183299423
30270,0.08908780756900765
30271,0.05276116305568587
30272,0.23660765863866665
30273,0.06056913185278064
30274,0.41284967221905544
30275,0.024899322097918092
30276,0.07808597300919776
30277,0.6130230642471897
30278,0.08301695572790717
30279,0.3155118091455902
30280,0.14315154203993397
30281,0.06637752427284778
30282,0.3306559724729143
30283,0.0711468294242718
30284,0.9249258222866532
30285,0.017867463917724653
30286,0.2951422073520479
30287,0.5239109062904944
30288,0.5294703131266887
30289,0.13735122725841292
30290,0.05156791073869795
30291,0.0770247700580719
30292,0.08037428100081873
30293,0.06870432492044085
30294,0.17256154397589918
30295,0.5661886305439323
30296,0.9506536266939155
30297,0.22397109543131558
30298,0.43017629476828567
30299,0.7950104981871902
30300,0.9547431107202882
30301,0.17944519895245198
30302,0.9150396264647804
30303,0.9712684312211151
30304,0.5432377989470545
30305,0.419598849356451
30306,0.030287464916969147
30307,0.059726971608933546
30308,0.2270621324404031
30309,0.9415950820410309
30310,0.16268201080954559
30311,0.2968833557702595
30312,0.784924959853267
30313,0.959314685779456
30314,0.278121444256633
30315,0.20358358429648402
30316,0.1642212040700772
30317,0.14652202750533697
30318,0.89738333486918
30319,0.35168135717399274
30320,0.0939860877716655
30321,0.07656759523932513
30322,0.3881317037945967
30323,0.29534126433121827
30324,0.07416028935144695
30325,0.9229481741672612
30326,0.18427721827025484
30327,0.14570701892057403
30328,0.31378196597870534
30329,0.055026194690334575
30330,0.21554896086128292
30331,0.25265221240190283
30332,0.9307830263267965
30333,0.15233034884927793
30334,0.26954434519991105
30335,0.14582639152112023
30336,0.1461008474806959
30337,0.28132676608615576
30338,0.7710962853044032
30339,0.8804888197096381
30340,0.0864219558004769
30341,0.07542279443503572
30342,0.11141980985996641
30343,0.8969948595921136
30344,0.11578155077206873
30345,0.1187772563186732
30346,0.1434141554047506
30347,0.5357151299181759
30348,0.346954317385232
30349,0.20086541869985985
30350,0.28664685286532154
30351,0.11660395058061662
30352,0.5393629178656228
30353,0.16196701876341196
30354,0.2501793315028285
30355,0.3886419667563216
30356,0.07839529093614048
30357,0.20571603802696542
30358,0.21198574451958202
30359,0.13110655459707873
30360,0.15330050640762044
30361,0.16665656650764676
30362,0.2506119342561435
30363,0.1555876318146382
30364,0.43275490760099633
30365,0.2521584543411517
30366,0.434428647894807
30367,0.1023153626569745
30368,0.36367844475696676
30369,0.022367675402933884
30370,0.05106400907182582
30371,0.6598668090721582
30372,0.3788658115555895
30373,0.11188745633095724
30374,0.1398622906129077
30375,0.10029709475711052
30376,0.14559186760243975
30377,0.8560620743061589
30378,0.4287440562695262
30379,0.9382773201318839
30380,0.34207361732625874
30381,0.2011433418154965
30382,0.1320612211492733
30383,0.09678644719490193
30384,0.8433264534297705
